X GPS (deg),Y GPS (deg),Accelerometer Y (rad/s^2),Gyroscope X (rad/s),Gyroscope Z (rad/s),Steering Angle encoder(rad),Speed GPS (m/s),Time (ms),Time,flag,flag,flag,State Estimate X (m),State Estimate Y (m),State Estimate Psi (rad),State Estimate Roll (rad),State Estimate Rollrate (rad/s),State Estimate Delta (rad),State Estimate Velocity (m/s),Steerrate input (rad/s),drct,drct,drct,drct,drct
57.687525,11.979808,-0.010771,-0.016952,-0.092088,-0.001698,3,9764806,8.731,176,176,176,-903,-680,-7096753.012,0.002362,-0.005368,-0.002286,-240.179189,0.01762,0,0,0,0.51028,0.01762
57.687525,11.979808,-0.010771,-0.016952,-0.092088,-0.001698,3,9764815,8.74,176,176,176,-902,-678,-7096753.012,0.000026,-0.006145,-0.002321,-238.008523,0.013006,0,0,0,0.507588,0.013006
57.687525,11.979808,-0.151996,-0.023366,-0.103389,-0.001698,3,9764825,8.75,176,176,176,-901,-676,-7096753.012,0.005036,-0.005588,-0.002348,-235.857232,0.016119,0,0,0,0.509405,0.016119
57.687525,11.979808,-0.156783,-0.0197,-0.090713,-0.001698,3,9764835,8.76,176,176,176,-900,-673,-7096753.012,0.006355,-0.005087,-0.002337,-233.725145,0.010553,0,0,0,0.506157,0.010553
57.687525,11.979808,-0.198672,-0.020769,-0.098197,-0.001698,3,9764845,8.77,176,176,176,-899,-671,-7096753.012,0.008329,-0.004303,-0.002374,-231.612089,0.008732,0,0,0,0.505095,0.008732
57.687525,11.979808,-0.135241,-0.020922,-0.092393,-0.001698,3,9764855,8.78,176,176,176,-898,-669,-7096753.012,0.006131,-0.004327,-0.002378,-229.517894,0.005975,0,0,0,0.503486,0.005975
57.687525,11.979808,-0.2633,-0.027184,-0.092699,-0.001698,3,9764865,8.79,176,176,176,-897,-667,-7096753.012,0.011016,-0.00322,-0.002367,-227.442393,0.008195,0,0,0,0.504782,0.008195
57.687525,11.979808,-0.241758,-0.023976,-0.087201,-0.001698,3,9764876,8.801,176,176,176,-896,-665,-7096753.013,0.011066,-0.002225,-0.002324,-225.385418,0.002204,0,0,0,0.501286,0.002204
57.687525,11.979808,-0.241758,-0.023976,-0.087201,-0.001698,3,9764885,8.81,176,176,176,-895,-663,-7096753.013,0.011238,-0.001554,-0.002356,-223.346804,0.001159,0,0,0,0.500676,0.001159
57.687525,11.979808,-0.405722,-0.026114,-0.08491,-0.001698,3,9764895,8.82,176,176,176,-894,-661,-7096753.013,0.017786,0.000699,-0.002338,-221.326388,0.000317,0,0,0,0.500185,0.000317
57.687525,11.979808,-0.169948,-0.010079,-0.077274,-0.001698,3,9764905,8.83,176,176,176,-893,-659,-7096753.013,0.010068,0.000779,-0.002385,-219.324005,-0.008485,0,0,0,0.495049,-0.008485
57.687525,11.979808,-0.329125,-0.016952,-0.091019,-0.001698,3,9764915,8.84,176,176,176,-892,-657,-7096753.013,0.014667,0.002598,-0.002391,-217.339497,-0.000847,0,0,0,0.499506,-0.000847
57.687525,11.979808,-0.209444,-0.003818,-0.08094,-0.001698,3,9764925,8.85,176,176,176,-891,-655,-7096753.013,0.011073,0.003461,-0.002403,-215.372702,-0.007264,0,0,0,0.495761,-0.007264
57.687525,11.979808,-0.23697,-0.007941,-0.09163,-0.001698,3,9764935,8.86,176,176,176,-890,-653,-7096753.013,0.01143,0.004541,-0.002433,-213.423464,-0.004534,0,0,0,0.497355,-0.004534
57.687525,11.979808,-0.228593,-0.011454,-0.09163,-0.001698,3,9764945,8.87,176,176,176,-889,-651,-7096753.013,0.011245,0.005276,-0.002454,-211.491625,-0.005971,0,0,0,0.496516,-0.005971
57.687525,11.979808,-0.31596,-0.016035,-0.096975,-0.001698,3,9764955,8.88,176,176,176,-888,-649,-7096753.013,0.014697,0.006668,-0.002478,-209.57703,-0.006521,0,0,0,0.496196,-0.006521
57.687525,11.979808,-0.163964,-0.010079,-0.093157,-0.001698,3,9764965,8.89,176,176,176,-887,-648,-7096753.013,0.009548,0.006485,-0.002523,-207.679525,-0.011365,0,0,0,0.493369,-0.011365
57.687525,11.979808,-0.227396,-0.014508,-0.101251,-0.001698,3,9764975,8.9,176,176,176,-886,-646,-7096753.013,0.010913,0.007033,-0.002534,-205.798957,-0.006033,0,0,0,0.49648,-0.006033
57.687525,11.979808,-0.303992,-0.00168,-0.096517,-0.001698,3,9764986,8.911,176,176,176,-886,-644,-7096753.013,0.014276,0.008929,-0.002514,-203.935176,-0.007946,0,0,0,0.495364,-0.007946
57.687525,11.979808,-0.246545,-0.002596,-0.096364,-0.001698,3,9764995,8.92,176,176,176,-885,-642,-7096753.013,0.012866,0.00988,-0.002547,-202.088031,-0.013205,0,0,0,0.492295,-0.013205
57.687525,11.979808,-0.191491,-0.004734,-0.094379,-0.001698,3,9765005,8.93,176,176,176,-884,-640,-7096753.013,0.010446,0.010164,-0.002553,-200.257374,-0.012746,0,0,0,0.492563,-0.012746
57.687525,11.979808,-0.227396,0.000305,-0.097738,-0.001698,3,9765015,8.94,176,176,176,-883,-638,-7096753.013,0.011492,0.011175,-0.002558,-198.443058,-0.012668,0,0,0,0.492609,-0.012668
57.687525,11.979808,-0.120879,0.001069,-0.087048,-0.001698,3,9765025,8.95,176,176,176,-882,-637,-7096753.013,0.007446,0.011007,-0.002528,-196.644937,-0.008453,0,0,0,0.495068,-0.008453
57.687525,11.979808,-0.166358,-0.000764,-0.08995,-0.001698,3,9765036,8.961,176,176,176,-881,-635,-7096753.014,0.004663,0.010412,-0.002542,-194.862867,-0.005075,0,0,0,0.497039,-0.005075
57.687525,11.979808,-0.102927,-0.001222,-0.085521,-0.001698,3,9765046,8.971,176,176,176,-880,-633,-7096753.014,0.007699,0.011042,-0.002476,-193.096703,-0.008741,0,0,0,0.4949,-0.008741
57.687525,11.979808,-0.102927,-0.001222,-0.085521,-0.001698,3,9765055,8.98,176,176,176,-880,-631,-7096753.014,0.005898,0.010783,-0.002461,-191.346305,-0.006681,0,0,0,0.496102,-0.006681
57.687525,11.979808,-0.106517,0,-0.086437,-0.001698,3,9765065,8.99,176,176,176,-879,-630,-7096753.014,0.005631,0.010733,-0.002444,-189.611531,-0.006364,0,0,0,0.496287,-0.006364
57.687525,11.979808,-0.067022,-0.004276,-0.091324,-0.001698,3,9765075,9,176,176,176,-878,-628,-7096753.014,0.004009,0.010065,-0.002465,-187.892242,-0.004074,0,0,0,0.497623,-0.004074
57.687525,11.979808,-0.053857,-0.003818,-0.090255,-0.001698,3,9765085,9.01,176,176,176,-877,-626,-7096753.014,0.003093,0.009407,-0.002456,-186.188299,-0.0025,0,0,0,0.498541,-0.0025
57.687525,11.979808,0.007181,-0.008399,-0.09163,-0.001698,3,9765095,9.02,176,176,176,-876,-625,-7096753.014,0.000439,0.007962,-0.002459,-184.499567,0.001598,0,0,0,0.500933,0.001598
57.687525,11.979808,-0.016755,-0.005192,-0.091172,-0.001698,3,9765105,9.03,176,176,176,-875,-623,-7096753.014,0.000713,0.007158,-0.002429,-182.825908,0.002129,0,0,0,0.501242,0.002129
57.687525,11.979808,0.007181,-0.009774,-0.094226,-0.001698,3,9765115,9.04,176,176,176,-875,-621,-7096753.014,-0.000227,0.005901,-0.002434,-181.167189,0.004325,0,0,0,0.502524,0.004325
57.687525,11.979808,-0.013165,-0.009927,-0.093157,-0.001698,3,9765125,9.05,176,176,176,-874,-620,-7096753.014,0.00029,0.004978,-0.002415,-179.523276,0.004733,0,0,0,0.502761,0.004733
57.687525,11.979808,0.021543,-0.008399,-0.09728,-0.001698,3,9765135,9.06,176,176,176,-873,-618,-7096753.014,-0.001025,0.003784,-0.002432,-177.894036,0.007241,0,0,0,0.504225,0.007241
57.687525,11.979808,-0.013165,-0.011301,-0.092852,-0.001698,3,9765145,9.07,176,176,176,-872,-616,-7096753.014,-0.000022,0.002959,-0.002399,-176.27934,0.007063,0,0,0,0.504121,0.007063
57.687525,11.979808,0.045479,-0.018326,-0.092241,-0.001698,3,9765155,9.08,176,176,176,-871,-615,-7096753.014,-0.002175,0.001159,-0.002396,-174.679057,0.011017,0,0,0,0.506428,0.011017
57.687525,11.979808,0.027527,-0.015272,-0.094684,-0.001698,3,9765165,9.09,176,176,176,-871,-613,-7096753.014,-0.002051,-0.000081,-0.002379,-173.093058,0.012132,0,0,0,0.507079,0.012132
57.687525,11.979808,0.011968,-0.022602,-0.090255,-0.001698,3,9765175,9.1,176,176,176,-870,-612,-7096753.014,-0.001496,-0.001451,-0.002346,-171.521216,0.012947,0,0,0,0.507554,0.012947
57.687525,11.979808,-0.014362,-0.021991,-0.090866,-0.001698,3,9765185,9.11,176,176,176,-869,-610,-7096753.014,-0.000424,-0.002462,-0.002329,-169.963405,0.012886,0,0,0,0.507519,0.012886
57.687525,11.979808,-0.05266,-0.025351,-0.089797,-0.001698,3,9765195,9.12,176,176,176,-868,-609,-7096753.015,-0.00106,-0.003768,-0.002318,-168.419499,0.014828,0,0,0,0.508651,0.014828
57.687525,11.979808,-0.05266,-0.025351,-0.089797,-0.001698,3,9765205,9.13,176,176,176,-868,-607,-7096753.015,0.00103,-0.004428,-0.0023,-166.889374,0.013398,0,0,0,0.507817,0.013398
57.687525,11.979808,-0.040692,-0.025962,-0.08323,-0.001698,3,9765215,9.14,176,176,176,-867,-606,-7096753.015,0.000969,-0.005311,-0.002276,-165.372908,0.014342,0,0,0,0.508368,0.014342
57.687525,11.979808,-0.04907,-0.029932,-0.088881,-0.001698,3,9765225,9.15,176,176,176,-866,-604,-7096753.015,0.001228,-0.006255,-0.002287,-163.869977,0.015028,0,0,0,0.508768,0.015028
57.687525,11.979808,-0.124469,-0.031001,-0.087048,-0.001698,3,9765235,9.16,176,176,176,-866,-603,-7096753.015,0.001741,-0.007072,-0.002256,-162.380463,0.015331,0,0,0,0.508945,0.015331
57.687525,11.979808,-0.124469,-0.031001,-0.087048,-0.001698,3,9765245,9.17,176,176,176,-865,-601,-7096753.015,0.004256,-0.007208,-0.002257,-160.904244,0.012952,0,0,0,0.507557,0.012952
57.687525,11.979808,-0.153193,-0.026878,-0.093004,-0.001698,3,9765255,9.18,176,176,176,-864,-600,-7096753.015,0.005129,-0.007241,-0.002291,-159.441202,0.012112,0,0,0,0.507067,0.012112
57.687525,11.979808,-0.153193,-0.026878,-0.093004,-0.001698,3,9765265,9.19,176,176,176,-863,-598,-7096753.015,0.006122,-0.007046,-0.002319,-157.991219,0.010924,0,0,0,0.506374,0.010924
57.687525,11.979808,-0.187901,-0.028711,-0.087659,-0.001698,3,9765275,9.2,176,176,176,-863,-597,-7096753.015,0.007719,-0.006634,-0.002309,-156.554179,0.008915,0,0,0,0.505201,0.008915
57.687525,11.979808,-0.215428,-0.032376,-0.093768,-0.001698,3,9765285,9.21,176,176,176,-862,-595,-7096753.015,0.009179,-0.006229,-0.002344,-155.129967,0.00705,0,0,0,0.504114,0.00705
57.687525,11.979808,-0.195082,-0.032529,-0.088728,-0.001698,3,9765295,9.22,176,176,176,-861,-594,-7096753.015,0.008721,-0.006145,-0.00235,-153.718467,0.007424,0,0,0,0.504331,0.007424
57.687525,11.979808,-0.165161,-0.037415,-0.090408,-0.001698,3,9765305,9.23,176,176,176,-861,-593,-7096753.015,0.007443,-0.006602,-0.002363,-152.319566,0.009159,0,0,0,0.505344,0.009159
57.687525,11.979808,-0.192688,-0.032376,-0.090103,-0.001698,3,9765315,9.24,176,176,176,-860,-591,-7096753.015,0.008224,-0.006421,-0.00235,-150.933153,0.008197,0,0,0,0.504783,0.008197
57.687525,11.979808,-0.183113,-0.032681,-0.087506,-0.001698,3,9765325,9.25,176,176,176,-859,-590,-7096753.015,0.008027,-0.006406,-0.002341,-149.559115,0.008379,0,0,0,0.504889,0.008379
57.687525,11.979808,-0.222609,-0.032376,-0.089339,-0.001698,3,9765335,9.26,176,176,176,-859,-589,-7096753.015,0.009544,-0.005951,-0.002338,-148.197342,0.006407,0,0,0,0.503738,0.006407
57.687525,11.979808,-0.201066,-0.029474,-0.084452,-0.001698,3,9765345,9.27,176,176,176,-858,-587,-7096753.015,0.009056,-0.005682,-0.002329,-146.847724,0.006627,0,0,0,0.503866,0.006627
57.687525,11.979808,-0.232183,-0.02642,-0.087354,-0.001698,3,9765355,9.28,176,176,176,-857,-586,-7096753.015,0.010196,-0.004925,-0.002332,-145.510153,0.004728,0,0,0,0.502759,0.004728
57.687525,11.979808,-0.25971,-0.026573,-0.087048,-0.001698,3,9765365,9.29,176,176,176,-857,-585,-7096753.016,0.01158,-0.003989,-0.002339,-144.184522,0.002408,0,0,0,0.501405,0.002408
57.687525,11.979808,-0.247742,-0.028253,-0.08827,-0.001698,3,9765375,9.3,176,176,176,-856,-583,-7096753.016,0.01147,-0.003393,-0.002364,-142.870723,0.001923,0,0,0,0.501122,0.001923
57.687525,11.979808,-0.238167,-0.02978,-0.087201,-0.001698,3,9765385,9.31,176,176,176,-856,-582,-7096753.016,0.011106,-0.003003,-0.002373,-141.568652,0.001897,0,0,0,0.501107,0.001897
57.687525,11.979808,-0.28963,-0.029016,-0.085827,-0.001698,3,9765395,9.32,176,176,176,-855,-581,-7096753.016,0.013082,-0.002032,-0.002361,-140.278203,-0.00105,0,0,0,0.499387,-0.00105
57.687525,11.979808,-0.276465,-0.030543,-0.087354,-0.001698,3,9765405,9.33,176,176,176,-854,-580,-7096753.016,0.013056,-0.001441,-0.002384,-138.999274,-0.001615,0,0,0,0.499058,-0.001615
57.687525,11.979808,-0.266891,-0.0281,-0.091172,-0.001698,3,9765415,9.34,176,176,176,-854,-578,-7096753.016,0.012713,-0.000867,-0.002415,-137.73176,-0.001846,0,0,0,0.498923,-0.001846
57.687525,11.979808,-0.250135,-0.025045,-0.094837,-0.001698,3,9765425,9.35,176,176,176,-853,-577,-7096753.016,0.012018,-0.000337,-0.002448,-136.47556,-0.00168,0,0,0,0.49902,-0.00168
57.687525,11.979808,-0.260907,-0.025656,-0.088423,-0.001698,3,9765435,9.36,176,176,176,-852,-576,-7096753.016,0.012324,0.000289,-0.002427,-135.230573,-0.002613,0,0,0,0.498475,-0.002613
57.687525,11.979808,-0.205853,-0.025198,-0.092699,-0.001698,3,9765445,9.37,176,176,176,-852,-575,-7096753.016,0.01026,0.000299,-0.002451,-133.996699,-0.000558,0,0,0,0.499674,-0.000558
57.687525,11.979808,-0.191491,-0.025045,-0.096517,-0.001698,3,9765455,9.38,176,176,176,-851,-573,-7096753.016,0.009244,0.00027,-0.002467,-132.773839,0.000486,0,0,0,0.500284,0.000486
57.687525,11.979808,-0.192688,-0.029169,-0.096822,-0.001698,3,9765465,9.39,176,176,176,-851,-572,-7096753.016,0.009065,0.000105,-0.002468,-131.561895,0.00083,0,0,0,0.500484,0.00083
57.687525,11.979808,-0.18431,-0.0281,-0.097433,-0.001698,3,9765475,9.4,176,176,176,-850,-571,-7096753.016,0.008686,-0.000078,-0.002471,-130.360769,0.001391,0,0,0,0.500812,0.001391
57.687525,11.979808,-0.229789,-0.026725,-0.09163,-0.001698,3,9765485,9.41,176,176,176,-850,-570,-7096753.016,0.010386,0.000327,-0.002433,-129.170364,-0.000713,0,0,0,0.499584,-0.000713
57.687525,11.979808,-0.244151,-0.02474,-0.091019,-0.001698,3,9765495,9.42,176,176,176,-849,-569,-7096753.016,0.01135,0.000868,-0.002426,-127.990585,-0.002219,0,0,0,0.498706,-0.002219
57.687525,11.979808,-0.192688,-0.026267,-0.089186,-0.001698,3,9765505,9.43,176,176,176,-848,-568,-7096753.016,0.009564,0.000707,-0.002432,-126.821336,-0.000271,0,0,0,0.499842,-0.000271
57.687525,11.979808,-0.248939,-0.024129,-0.08323,-0.001698,3,9765515,9.44,176,176,176,-848,-566,-7096753.016,0.011383,0.001359,-0.002383,-125.662525,-0.002743,0,0,0,0.4984,-0.002743
57.687525,11.979808,-0.31596,-0.027794,-0.116981,-0.001698,3,9765525,9.45,176,176,176,-847,-565,-7096753.017,0.014469,0.002367,-0.00253,-124.514058,-0.006836,0,0,0,0.496011,-0.006836
57.687525,11.979808,-0.327929,-0.020617,-0.073915,-0.001698,3,9765535,9.46,176,176,176,-847,-564,-7096753.017,0.01568,0.003679,-0.002411,-123.375842,-0.009359,0,0,0,0.494539,-0.009359
57.687525,11.979808,-0.296811,-0.022297,-0.073304,-0.001698,3,9765545,9.47,176,176,176,-846,-563,-7096753.017,0.014799,0.004437,-0.002377,-122.247786,-0.009235,0,0,0,0.494612,-0.009235
57.687525,11.979808,-0.324338,-0.01909,-0.078191,-0.001698,3,9765555,9.48,176,176,176,-846,-562,-7096753.017,0.015743,0.005643,-0.002377,-121.129799,-0.011387,0,0,0,0.493356,-0.011387
57.687525,11.979808,-0.319551,-0.017715,-0.080634,-0.001698,3,9765565,9.49,176,176,176,-845,-561,-7096753.017,0.01584,0.006743,-0.002402,-120.021792,-0.012584,0,0,0,0.492658,-0.012584
57.687525,11.979808,-0.321945,-0.014966,-0.080634,-0.001698,3,9765575,9.5,176,176,176,-845,-560,-7096753.017,0.016029,0.007936,-0.002417,-118.923674,-0.013965,0,0,0,0.491852,-0.013965
57.687525,11.979808,-0.271678,-0.021533,-0.091324,-0.001698,3,9765585,9.51,176,176,176,-844,-559,-7096753.017,0.014162,0.008179,-0.002489,-117.835359,-0.012341,0,0,0,0.4928,-0.012341
57.687525,11.979808,-0.300402,-0.020617,-0.095142,-0.001698,3,9765595,9.52,176,176,176,-844,-558,-7096753.017,0.014905,0.008854,-0.002521,-116.756759,-0.013759,0,0,0,0.491972,-0.013759
57.687525,11.979808,-0.241758,-0.018021,-0.10232,-0.001698,3,9765605,9.53,176,176,176,-843,-557,-7096753.017,0.012801,0.008951,-0.002585,-115.687786,-0.011751,0,0,0,0.493144,-0.011751
57.687525,11.979808,-0.295615,-0.020922,-0.106596,-0.001698,3,9765615,9.54,176,176,176,-843,-556,-7096753.017,0.014472,0.009576,-0.00261,-114.628355,-0.014048,0,0,0,0.491804,-0.014048
57.687525,11.979808,-0.28604,-0.025504,-0.106138,-0.001698,3,9765625,9.55,176,176,176,-842,-555,-7096753.017,0.014497,0.009746,-0.002636,-113.578381,-0.014243,0,0,0,0.49169,-0.014243
57.687525,11.979808,-0.3387,-0.018021,-0.102014,-0.001698,3,9765635,9.56,176,176,176,-842,-554,-7096753.017,0.016595,0.010839,-0.002619,-112.537779,-0.017434,0,0,0,0.489828,-0.017434
57.687525,11.979808,-0.336306,-0.017104,-0.103694,-0.001698,3,9765645,9.57,176,176,176,-841,-553,-7096753.017,0.01703,0.011773,-0.002639,-111.506466,-0.018803,0,0,0,0.489029,-0.018803
57.687525,11.979808,-0.366227,-0.012981,-0.09499,-0.001698,3,9765655,9.58,176,176,176,-841,-552,-7096753.017,0.018367,0.013161,-0.002609,-110.484358,-0.021528,0,0,0,0.487439,-0.021528
57.687525,11.979808,-0.337503,-0.008705,-0.09499,-0.001698,3,9765665,9.59,176,176,176,-840,-551,-7096753.017,0.017618,0.014304,-0.002615,-109.471374,-0.021922,0,0,0,0.487209,-0.021922
57.687525,11.979808,-0.337503,-0.009927,-0.086896,-0.001698,3,9765675,9.6,176,176,176,-840,-550,-7096753.018,0.017526,0.015369,-0.002579,-108.467432,-0.022895,0,0,0,0.486642,-0.022895
57.687525,11.979808,-0.309976,-0.016493,-0.082772,-0.001698,3,9765685,9.61,176,176,176,-839,-549,-7096753.018,0.016484,0.015762,-0.002552,-107.472451,-0.022245,0,0,0,0.487021,-0.022245
57.687525,11.979808,-0.295615,-0.01069,-0.077274,-0.001698,3,9765695,9.62,176,176,176,-839,-548,-7096753.018,0.015717,0.01633,-0.002511,-106.486352,-0.022047,0,0,0,0.487136,-0.022047
57.687525,11.979808,-0.30878,-0.008399,-0.079565,-0.001698,3,9765705,9.63,176,176,176,-838,-547,-7096753.018,0.016107,0.017157,-0.002498,-105.509055,-0.023265,0,0,0,0.486426,-0.023265
57.687525,11.979808,-0.309976,-0.006261,-0.081551,-0.001698,3,9765715,9.64,176,176,176,-838,-546,-7096753.018,0.016294,0.018032,-0.002508,-104.540481,-0.024327,0,0,0,0.485806,-0.024327
57.687525,11.979808,-0.329125,-0.007789,-0.078038,-0.001698,3,9765725,9.65,176,176,176,-837,-545,-7096753.018,0.017146,0.018976,-0.002498,-103.580554,-0.026122,0,0,0,0.484759,-0.026122
57.687525,11.979808,-0.351865,-0.006872,-0.085216,-0.001698,3,9765735,9.66,176,176,176,-837,-544,-7096753.018,0.018292,0.020098,-0.002534,-102.629194,-0.02839,0,0,0,0.483436,-0.02839
57.687526,11.979808,-0.374605,-0.003665,-0.087201,-0.001698,3,9765745,9.67,198,198,198,-250,-237,-7095260.381,0.019514,0.021491,-0.002568,-218.019281,-0.031005,0,0,0,0.48191,-0.031005
57.687526,11.979808,-0.396147,-0.001222,-0.092241,-0.001698,3,9765755,9.68,198,198,198,-250,-240,-7095260.381,0.020724,0.023081,-0.002618,-216.046419,-0.033805,0,0,0,0.480276,-0.033805
57.687526,11.979808,-0.409312,-0.004276,-0.094379,-0.001698,3,9765765,9.69,198,198,198,-251,-242,-7095260.381,0.021609,0.024498,-0.002663,-214.091166,-0.036107,0,0,0,0.478933,-0.036107
57.687526,11.979808,-0.399738,-0.003512,-0.097128,-0.001698,3,9765775,9.7,198,198,198,-251,-244,-7095260.381,0.021518,0.025718,-0.002709,-212.153367,-0.037236,0,0,0,0.478274,-0.037236
57.687526,11.979808,-0.353062,-0.004276,-0.099266,-0.001698,3,9765785,9.71,198,198,198,-251,-246,-7095260.381,0.019736,0.026338,-0.00275,-210.232865,-0.036074,0,0,0,0.478952,-0.036074
57.687526,11.979808,-0.349471,-0.004276,-0.10232,-0.001698,3,9765795,9.72,198,198,198,-251,-248,-7095260.381,0.019246,0.026976,-0.002773,-208.329506,-0.036222,0,0,0,0.478866,-0.036222
57.687526,11.979808,-0.331519,0.000153,-0.103236,-0.001698,3,9765805,9.73,198,198,198,-251,-250,-7095260.381,0.018475,0.027633,-0.002788,-206.443137,-0.036108,0,0,0,0.478932,-0.036108
57.687526,11.979808,-0.296811,0.00336,-0.095295,-0.001698,3,9765816,9.741,198,198,198,-251,-252,-7095260.382,0.017218,0.028144,-0.002783,-204.573605,-0.035362,0,0,0,0.479368,-0.035362
57.687526,11.979808,-0.296811,0.00336,-0.095295,-0.001698,3,9765825,9.75,198,198,198,-252,-254,-7095260.382,0.016739,0.028642,-0.002749,-202.720762,-0.035381,0,0,0,0.479356,-0.035381
57.687526,11.979808,-0.269284,0.003665,-0.099418,-0.001698,3,9765835,9.76,198,198,198,-252,-256,-7095260.382,0.015581,0.028856,-0.002757,-200.884457,-0.034438,0,0,0,0.479907,-0.034438
57.687526,11.979808,-0.254923,0.00901,-0.099571,-0.001698,3,9765845,9.77,198,198,198,-252,-258,-7095260.382,0.014779,0.029234,-0.002755,-199.064544,-0.034014,0,0,0,0.480154,-0.034014
57.687526,11.979808,-0.238167,0.00733,-0.092699,-0.001698,3,9765855,9.78,198,198,198,-252,-260,-7095260.382,0.013965,0.02938,-0.00272,-197.260875,-0.033345,0,0,0,0.480544,-0.033345
57.687526,11.979808,-0.227396,0.005956,-0.088117,-0.001698,3,9765865,9.79,198,198,198,-252,-262,-7095260.382,0.01337,0.029382,-0.00268,-195.473307,-0.032752,0,0,0,0.48089,-0.032752
57.687526,11.979808,-0.257316,0.006872,-0.09163,-0.001698,3,9765875,9.8,198,198,198,-252,-264,-7095260.382,0.014421,0.029775,-0.00267,-193.701694,-0.034197,0,0,0,0.480048,-0.034197
57.687526,11.979808,-0.248939,0.007483,-0.08827,-0.001698,3,9765885,9.81,198,198,198,-253,-266,-7095260.382,0.014345,0.030034,-0.002661,-191.945896,-0.03438,0,0,0,0.479941,-0.03438
57.687526,11.979808,-0.23338,0.007025,-0.087659,-0.001698,3,9765895,9.82,198,198,198,-253,-268,-7095260.382,0.013731,0.030095,-0.002657,-190.205769,-0.033826,0,0,0,0.480264,-0.033826
57.687526,11.979808,-0.258513,0.008247,-0.085368,-0.001698,3,9765905,9.83,198,198,198,-253,-270,-7095260.382,0.014593,0.030515,-0.002636,-188.481176,-0.035107,0,0,0,0.479516,-0.035107
57.687526,11.979808,-0.248939,0.012828,-0.087048,-0.001698,3,9765915,9.84,198,198,198,-253,-272,-7095260.382,0.014433,0.030988,-0.002644,-186.771977,-0.035422,0,0,0,0.479333,-0.035422
57.687526,11.979808,-0.253726,0.006414,-0.086437,-0.001698,3,9765925,9.85,198,198,198,-253,-274,-7095260.382,0.014614,0.031175,-0.002646,-185.078034,-0.035789,0,0,0,0.479119,-0.035789
57.687526,11.979808,-0.254923,0.007483,-0.092241,-0.001698,3,9765935,9.86,198,198,198,-253,-276,-7095260.382,0.014714,0.0314,-0.002676,-183.399212,-0.036114,0,0,0,0.478929,-0.036114
57.687526,11.979808,-0.239364,0.009621,-0.094837,-0.001698,3,9765945,9.87,198,198,198,-253,-277,-7095260.382,0.014139,0.031547,-0.002704,-181.735375,-0.036114,0,0,0,0.478929,-0.036114
57.687526,11.979808,-0.268088,0.008705,-0.093157,-0.001698,3,9765955,9.88,198,198,198,-254,-279,-7095260.383,0.015156,0.031975,-0.002701,-180.086391,-0.035686,0,0,0,0.479179,-0.035686
57.687526,11.979808,-0.254923,0.007941,-0.098197,-0.001698,3,9765965,9.89,198,198,198,-254,-281,-7095260.383,0.014886,0.032142,-0.002735,-178.452125,-0.037131,0,0,0,0.478336,-0.037131
57.687526,11.979808,-0.245348,0.007941,-0.095295,-0.001698,3,9765975,9.9,198,198,198,-254,-283,-7095260.383,0.01446,0.032215,-0.002735,-176.832447,-0.037028,0,0,0,0.478396,-0.037028
57.687526,11.979808,-0.246545,0.001069,-0.097586,-0.001698,3,9765985,9.91,198,198,198,-254,-285,-7095260.383,0.014415,0.031974,-0.002745,-175.227226,-0.036675,0,0,0,0.478602,-0.036675
57.687526,11.979808,-0.241758,0.006261,-0.093615,-0.001698,3,9765995,9.92,198,198,198,-254,-286,-7095260.383,0.014204,0.031963,-0.002728,-173.636335,-0.03639,0,0,0,0.478768,-0.03639
57.687526,11.979808,-0.23338,0.007789,-0.098349,-0.001698,3,9766005,9.93,198,198,198,-254,-288,-7095260.383,0.013828,0.031945,-0.002743,-172.059643,-0.036166,0,0,0,0.478898,-0.036166
57.687526,11.979808,-0.187901,0.00901,-0.092241,-0.001698,3,9766015,9.94,198,198,198,-254,-290,-7095260.383,0.01195,0.031535,-0.002725,-170.497026,-0.035773,0,0,0,0.479128,-0.035773
57.687526,11.979808,-0.18431,0.011606,-0.096822,-0.001698,3,9766025,9.95,198,198,198,-254,-291,-7095260.383,0.011374,0.031336,-0.002723,-168.948357,-0.033485,0,0,0,0.480463,-0.033485
57.687526,11.979808,-0.151996,0.010537,-0.09331,-0.001698,3,9766035,9.96,198,198,198,-255,-293,-7095260.383,0.00996,0.030788,-0.002706,-167.413511,-0.032711,0,0,0,0.480915,-0.032711
57.687526,11.979808,-0.186704,0.004581,-0.096364,-0.001698,3,9766045,9.97,198,198,198,-255,-295,-7095260.383,0.010981,0.030416,-0.002696,-165.892366,-0.030748,0,0,0,0.48206,-0.030748
57.687526,11.979808,-0.177129,0.007178,-0.096517,-0.001698,3,9766055,9.98,198,198,198,-255,-296,-7095260.383,0.010804,0.030039,-0.0027,-164.384799,-0.031398,0,0,0,0.481681,-0.031398
57.687526,11.979808,-0.169948,0.00504,-0.093462,-0.001698,3,9766065,9.99,198,198,198,-255,-298,-7095260.383,0.010456,0.029514,-0.002685,-162.890689,-0.030843,0,0,0,0.482004,-0.030843
57.687526,11.979808,-0.147209,0.002902,-0.095295,-0.001698,3,9766075,10,198,198,198,-255,-300,-7095260.383,0.009447,0.028689,-0.002687,-161.409916,-0.02997,0,0,0,0.482514,-0.02997
