Time,X,Y,Psi,Roll,Rollrate,Delta,Velocity
4.02,9.96867059831583,25.1846922726068,1.10130331812626,-0.0945326341466831,0.00540943682316337,0.129450888245324,3
4.025,9.97470662658566,25.1984242193996,1.10130331812626,-0.0945055992840791,0.00540448609729414,0.129412372903511,3
4.03,9.98074288282418,25.212156065984,1.10464743652788,-0.0944785895060125,0.00539940260828683,0.129373857561698,3
4.035,9.98673339847051,25.2259079284865,1.10464743652788,-0.094451573614309,0.00540698819483551,0.129340168629672,3
4.04,9.99272411380514,25.2396597040001,1.1079895513865,-0.0944245192842396,0.0054147785674879,0.129306479697646,3
4.045,9.99866905274877,25.2534313306633,1.1079895513865,-0.0943974633442446,0.00540756501067349,0.129267056629705,3
4.05,10.0046142257019,25.2672028563069,1.11132991378881,-0.0943704439570066,0.00540015688194986,0.129227633561764,3
4.055,10.010513590616,25.2809940670443,1.11132991378881,-0.094343445637233,0.00539916690725459,0.129190704402761,3
4.06,10.016413175045,25.2947851838795,1.11466822547587,-0.0943164523289537,0.00539815220436605,0.129153775243758,3
4.065,10.0222668937135,25.3085958311397,1.11466822547587,-0.0942894336527292,0.00540936861547209,0.129121465963407,3
4.07,10.0281208047037,25.3224063968818,1.11800461619936,-0.0942623581415587,0.0054208870888464,0.129089156683056,3
4.075,10.0339288160321,25.3362363283496,1.11800461619936,-0.0942352634566345,0.00541696889408685,0.129050912820391,3
4.08,10.0397370553226,25.3500661640803,1.12133932629232,-0.0942081886317666,0.00541294274965323,0.129012668957725,3
4.085,10.0454993652921,25.3639151995634,1.12133932629232,-0.0941811189544747,0.00541493685292688,0.128976735764716,3
4.09,10.0512618897433,25.3777641458028,1.12467204707792,-0.0941540391767463,0.00541698308516924,0.128940802571706,3
4.095,10.0569784624914,25.3916321231611,1.12467204707792,-0.0941269934651154,0.00540123103670221,0.128898140508916,3
4.1,10.0626952902298,25.4054999954061,1.1280028987707,-0.0941000275687911,0.00538505569007062,0.128855478446126,3
4.105,10.0683661424938,25.4193867313291,1.1280028987707,-0.0940731273919129,0.00537497101106173,0.128815274625948,3
4.11,10.0740372353768,25.4332733689893,1.13133153139075,-0.0940462782973266,0.00536462195917147,0.12877507080577,3
4.115,10.0796622998332,25.4471787150784,1.13133153139075,-0.0940194496217296,0.00536685986503028,0.128739712987826,3
4.12,10.085287576186,25.4610839754481,1.13465807283115,-0.0939926095832289,0.00536916730212707,0.128704355169883,3
4.125,10.0908667939548,25.4750077798522,1.13465807283115,-0.0939657945861409,0.00535677768504477,0.128663430847593,3
4.13,10.0964462573017,25.4889314858515,1.13798277517589,-0.0939390423425786,0.00534406489178645,0.128622506525303,3
4.135,10.1019796354655,25.5028735705626,1.13798277517589,-0.0939123365623123,0.00533822342482058,0.128584296349884,3
4.14,10.1075132432184,25.5168155641515,1.14130534891527,-0.0938856603451495,0.00533223917969344,0.128546086174465,3
4.145,10.1130007125014,25.5307757819457,1.14130534891527,-0.0938589823730475,0.00533898227772966,0.128512728307476,3
4.15,10.1184883824761,25.5447359208507,1.14462593524549,-0.0938322701974373,0.00534592112880806,0.128479370440486,3
4.155,10.1239298845664,25.5587141201266,1.14462593524549,-0.0938055604948144,0.00533792621539285,0.128440308441899,3
4.16,10.1293716219657,25.5726922277979,1.14794478656703,-0.0937788912708584,0.00532972901721088,0.128401246443311,3
4.165,10.13476716622,25.5866882308771,1.14794478656703,-0.0937522468897692,0.00532801822845587,0.128364707129437,3
4.17,10.1401629308642,25.6006841489928,1.15126160621982,-0.0937256111401523,0.00532627629129967,0.128328167815563,3
4.175,10.1455124506131,25.6146978079887,1.15126160621982,-0.0936989534969976,0.00533683043551826,0.128296275418483,3
4.18,10.1508621629639,25.6287113934599,1.15457652543471,-0.0936722423430797,0.00534768145017887,0.128264383021402,3
4.185,10.1561656028077,25.642742556128,1.15457652543471,-0.0936455151918872,0.00534316038190654,0.128226582462429,3
4.19,10.1614692712156,25.6567736324023,1.15788978591921,-0.0936188109248747,0.00533852741372513,0.128188781903455,3
4.195,10.1667266437691,25.6708221210694,1.15788978591921,-0.093592114697828,0.00533997160923123,0.128153315064942,3
4.2,10.1719842310377,25.6848705293816,1.16120108041004,-0.0935654111269997,0.00534146504385446,0.128117848226429,3
4.205,10.1771954720819,25.6989361956217,1.16120108041004,-0.0935386693625226,0.00535530397685768,0.128087016054981,3
4.21,10.1824069000093,25.7130017926213,1.16451053030431,-0.0935118574574705,0.00536952239230962,0.128056183883534,3
4.215,10.1875719554983,25.727084484189,1.16451053030431,-0.0934850133084924,0.00536813142278175,0.128019322363041,3
4.22,10.1927372346837,25.7411670937103,1.1678183766633,-0.0934581762007473,0.00536670578694288,0.127982460842549,3
4.225,10.1978561198948,25.7552666332132,1.1678183766633,-0.0934313318430627,0.00537105718255195,0.127947790228064,3
4.23,10.2029752157557,25.7693660962371,1.17112430592984,-0.0934044654307636,0.00537552798439035,0.127913119613579,3
4.235,10.2080479036588,25.7834823222707,1.17112430592984,-0.0933776216460702,0.00536192542856173,0.127871590651382,3
4.24,10.2131208441763,25.7975984575243,1.17442843206864,-0.0933508467786224,0.00534795998754171,0.127830061689186,3
4.245,10.2181473619282,25.8117311897189,1.17442843206864,-0.0933241283968783,0.00533935555346465,0.127790692767204,3
4.25,10.223174119432,25.8258638366399,1.17773039842073,-0.0932974535930697,0.00533052811894193,0.127751323845222,3
4.255,10.2281544098477,25.8400129252103,1.17773039842073,-0.0932707925753516,0.00533389575620686,0.12771663734295,3
4.26,10.2331349117415,25.8541619393413,1.18103031734865,-0.0932441144682422,0.00533736414827367,0.127681950840677,3
4.265,10.2380689250697,25.8683272318717,1.18103031734865,-0.0932174562929561,0.00532585611938107,0.127641580554019,3
