Time,X_estimated,Y_estimated,Psi_estimated,Roll_estimated,Rollrate_estimated,Delta_estimated,Velocity_estimated,GPS_X,GPS_Y,a_y,w_x,w_z,Delta_enc,Velocity,Steerrate
14.64,7.20438814332675,33.6392468289653,0.755747704236385,-1.54074701406367,-1.03064126670493,1.32932278705461,1.96908374301179,7.16302753575811,33.5570735541958,28.5779663180065,-0.0634983248044688,2.27492739357767,1.32545762351745,2,4.10199105041075
14.65,7.21095080788372,33.6609938131376,0.778563317270864,-1.51232770847756,-0.459620010559327,1.3658130602312,1.96935970769694,7.16302753575811,33.5570735541958,28.5173126900839,0.639088444006216,2.33650089093403,1.36133264164243,2,3.5875018124984
14.66,7.21679927462961,33.6831081252946,0.802005225107801,-1.47152202682431,0.183544887285233,1.39607444214857,1.96963320906618,7.16302753575811,33.5570735541958,28.3008530966154,1.39398336377039,2.38744350968393,1.39101371303601,2,2.96810713935822
14.67,7.22194437092902,33.7055346700437,0.825966519196473,-1.41871907664611,0.865690404164578,1.41904928570098,1.96990426910757,7.16302753575811,33.5570735541958,27.9239169855573,2.1362704641986,2.42613773019466,1.41355841037748,2,2.25446973414653
14.68,7.2264085992191,33.7282127249641,0.850322138234003,-1.35621092430955,1.53182688217484,1.43399931784129,1.97017290961289,7.16302753575811,33.5570735541958,27.3983049131504,2.77753175342627,2.45156264648085,1.42837191572889,2,1.48135053514095
14.69,7.23022527284383,33.7510788239151,0.874934349689482,-1.28823331379754,2.11638549474773,1.44080573903836,1.9704391521794,7.16302753575811,33.5570735541958,26.7543581647056,3.23618369168024,2.46370194427315,1.43544472378789,2,0.707280805900276
14.7,7.16665107077738,33.7626397592298,1.08114834989482,-1.22019696878444,2.56544093737232,1.44018065968476,1.95943589759104,7.13275322392833,33.7497878592145,26.035354359258,3.47649199203335,2.46378385978051,1.43549245082042,2,0.00477270325319923
14.71,7.16503819393037,33.7857025974547,1.10586665379445,-1.15761183502932,2.85741581862296,1.4337165840024,1.95979798087148,7.13275322392833,33.7497878592145,25.285401870952,3.52684996212341,2.45433402630662,1.42998662507218,2,-0.550582574824215
14.72,7.16290664433406,33.8086970707833,1.13047401259418,-1.10271387343274,3.00226221909498,1.42317713570196,1.96015683212424,7.13275322392833,33.7497878592145,24.5392244742809,3.44435147371112,2.43801070532931,1.4204760489142,2,-0.951057615798
14.73,7.16029272312966,33.8315971089933,1.15490047930633,-1.05671388676746,3.03103367018157,1.41033254540346,1.96051248019904,7.13275322392833,33.7497878592145,23.8183902146097,3.29265418253652,2.41757774456652,1.40857104320258,2,-1.19050057116219
14.74,7.15722181274753,33.8543855141294,1.17910649000532,-1.01881600639375,2.98125323167084,1.39660459815855,1.96086495368809,7.13275322392833,33.7497878592145,23.1325601102746,3.11863430464652,2.39529445179424,1.39558796498853,2,-1.29830782140473
14.75,7.15370968754329,33.8770515241838,1.20307688333948,-0.987287298112936,2.88627945931638,1.38294564647142,1.96121428092837,7.13275322392833,33.7497878592145,22.4835251759903,2.94919678916049,2.37274432708655,1.38244942052797,2,-1.31385444605639
14.76,7.14976515900086,33.899588269026,1.22681284350272,-0.960304190384955,2.77105857635751,1.36989939184482,1.96156049000393,7.13275322392833,33.7497878592145,21.8689246484282,2.79667467227904,2.35090193953594,1.36972323015525,2,-1.27261903727147
14.77,7.14539266914427,33.9219908214453,1.25032488642027,-0.936270569062599,2.65192170163598,1.35770142849929,1.96190360874813,7.13275322392833,33.7497878592145,21.2847430799201,2.66453846747213,2.33025108880696,1.3576912736154,2,-1.20319565398542
14.78,7.14059442149091,33.9442549038111,1.27362757160002,-0.913992993283741,2.53822250855342,1.34638852758156,1.96224366474588,7.13275322392833,33.7497878592145,20.7267190618865,2.55180572547051,2.31093952007724,1.34643963276428,2,-1.12516408511136
